index,step,contribution_count,usage_event_count,active_creator_count,active_investor_count,active_user_count,total_fee_distributed,cumulative_fee_distributed,creator_wealth_gini,investor_mean_roi,mean_creator_satisfaction,mean_investor_satisfaction,mean_user_satisfaction,creator_churned_count,investor_churned_count,user_churned_count,core_research_contribution_count,funding_contribution_count,supporting_contribution_count,total_reward_core_research,total_reward_funding,total_reward_supporting,total_income_creators,total_income_investors,total_income_users,role_income_share_creators,role_income_share_investors,role_income_share_users,run_id,rep,scenario_name,creator_base_contribution_probability,user_usage_probability,gas_fee_share_rate,funding_split_fraction,tracing_accuracy,default_derivative_split,supporting_derivative_split,core_research_base_royalty_share,funding_base_royalty_share,supporting_base_royalty_share,aspiration_income_per_step,satisfaction_logistic_k,satisfaction_churn_threshold,satisfaction_churn_window,mean_creator_satisfaction_over_run,mean_investor_satisfaction_over_run,mean_user_satisfaction_over_run
239,240,402,0,0,0,0,0.0,2.1539999999999706,0.3157836832099665,0.0010198333333333346,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,312,90,0,1.2361499999999972,0.9178499999999885,0.0,1.2361499999999972,0.9178499999999885,0.0,0.5738857938718728,0.42611420612813417,0.0,10,2,low_tracing_accuracy,0.3,0.6,0.003,0.02,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.18460759979071142,0.1911802761454823,0.18242552380635635
239,240,422,0,0,0,0,0.0,2.2319999999999736,0.27952467645643453,0.0010758979166666678,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,332,90,0,1.2636918749999961,0.9683081249999901,0.0,1.2636918749999961,0.9683081249999901,0.0,0.5661701948924781,0.43382980510752756,0.0,11,3,low_tracing_accuracy,0.3,0.6,0.003,0.02,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.18464610658523686,0.1917329360229152,0.18242552380635635
239,240,437,0,0,0,0,0.0,2.090999999999968,0.2981604120676966,0.001009633333333335,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,347,90,0,1.182329999999996,0.9086699999999891,0.0,1.182329999999996,0.9086699999999891,0.0,0.5654375896700211,0.43456241032998705,0.0,12,4,low_tracing_accuracy,0.3,0.6,0.003,0.02,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.1845046326122799,0.19117020770764484,0.18242552380635635
239,240,446,0,0,0,0,0.0,2.162999999999971,0.33384633765690674,0.000915366666666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,356,90,0,1.3391699999999966,0.8238299999999914,0.0,1.3391699999999966,0.8238299999999914,0.0,0.6191262135922397,0.38087378640776814,0.0,13,5,low_tracing_accuracy,0.3,0.6,0.003,0.02,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.1848031811130418,0.19023514699781316,0.18242552380635635
239,240,395,0,0,0,0,0.0,2.159999999999971,0.3378605323682955,0.0010436916666666683,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,305,90,0,1.2206774999999954,0.9393224999999885,0.0,1.2206774999999954,0.9393224999999885,0.0,0.5651284722222277,0.4348715277777783,0.0,14,6,low_tracing_accuracy,0.3,0.6,0.003,0.02,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.1845805135486475,0.19155753529441977,0.18242552380635635
239,240,434,0,0,0,0,0.0,2.2109999999999728,0.3188485691406413,0.0011385000000000017,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,344,90,0,1.1863500000000002,1.0246499999999865,0.0,1.1863500000000002,1.0246499999999865,0.0,0.5365671641791112,0.4634328358208951,0.0,15,7,low_tracing_accuracy,0.3,0.6,0.003,0.02,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.18450009448103294,0.19250771819297696,0.18242552380635635
239,240,437,0,0,0,0,0.0,3.6799999999999438,0.3150487217099749,0.0019679999999999993,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,347,90,0,1.908799999999985,1.7711999999999932,0.0,1.908799999999985,1.7711999999999932,0.0,0.5186956521739169,0.4813043478260925,0.0,16,0,low_tracing_accuracy,0.3,0.6,0.005,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.18597955521306103,0.20128899061817573,0.18242552380635635
239,240,447,0,0,0,0,0.0,3.524999999999947,0.3241607512459179,0.0016049513888888875,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,357,90,0,2.0805437499999844,1.4444562499999969,0.0,2.0805437499999844,1.4444562499999969,0.0,0.5902251773049689,0.40977482269504073,0.0,17,1,low_tracing_accuracy,0.3,0.6,0.005,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.18636781097482674,0.19766297878498865,0.18242552380635635
239,240,432,0,0,0,0,0.0,3.5399999999999467,0.3256702522087844,0.0017528298611111104,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,342,90,0,1.9624531249999848,1.5775468749999995,0.0,1.9624531249999848,1.5775468749999995,0.0,0.5543652895480267,0.44563471045198394,0.0,18,2,low_tracing_accuracy,0.3,0.6,0.005,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.18611172945479879,0.19898119292336158,0.18242552380635635
239,240,446,0,0,0,0,0.0,3.6099999999999453,0.31424281267908794,0.0017249027777777768,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,356,90,0,2.057587499999986,1.552412499999996,0.0,2.057587499999986,1.552412499999996,0.0,0.5699688365651018,0.43003116343490844,0.0,19,3,low_tracing_accuracy,0.3,0.6,0.005,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.1863024031862689,0.19865982038077684,0.18242552380635635
239,240,405,0,0,0,0,0.0,3.6499999999999444,0.38149695727845434,0.0020678506944444446,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,315,90,0,1.7889343749999866,1.8610656249999904,0.0,1.7889343749999866,1.8610656249999904,0.0,0.49011900684931886,0.50988099315069,0.0,20,4,low_tracing_accuracy,0.3,0.6,0.005,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.18579423140902207,0.2025554883957817,0.18242552380635635
239,240,447,0,0,0,0,0.0,3.579999999999946,0.3430407400608708,0.0019349027777777774,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,357,90,0,1.8385874999999847,1.7414124999999947,0.0,1.8385874999999847,1.7414124999999947,0.0,0.5135719273743051,0.4864280726257042,0.0,21,5,low_tracing_accuracy,0.3,0.6,0.005,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.18586775666040917,0.2008770721736756,0.18242552380635635
239,240,416,0,0,0,0,0.0,3.429999999999949,0.3143036992707846,0.0017223611111111103,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,326,90,0,1.879874999999986,1.5501249999999969,0.0,1.879874999999986,1.5501249999999969,0.0,0.5480685131195375,0.45193148688047224,0.0,22,6,low_tracing_accuracy,0.3,0.6,0.005,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.18596319262616046,0.198677848667869,0.18242552380635635
239,240,452,0,0,0,0,0.0,3.569999999999946,0.27141101654633415,0.0016534374999999995,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,362,90,0,2.081906249999982,1.488093749999995,0.0,2.081906249999982,1.488093749999995,0.0,0.5831670168067264,0.4168329831932822,0.0,23,7,low_tracing_accuracy,0.3,0.6,0.005,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.18634023273953293,0.19803338921815825,0.18242552380635635
239,240,426,0,0,0,0,0.0,3.5549999999999464,0.26351465187984036,0.0016857222222222215,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,336,90,0,2.0378499999999797,1.5171499999999905,0.0,2.0378499999999797,1.5171499999999905,0.0,0.5732348804500733,0.4267651195499334,0.0,24,0,low_tracing_accuracy,0.3,0.6,0.005,0.02,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.18622512425220852,0.19829693840927404,0.18242552380635635
239,240,464,0,0,0,0,0.0,3.5949999999999456,0.3023080225053272,0.0015785555555555546,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,374,90,0,2.174299999999981,1.420699999999993,0.0,2.174299999999981,1.420699999999993,0.0,0.6048122392211444,0.39518776077886353,0.0,25,1,low_tracing_accuracy,0.3,0.6,0.005,0.02,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.1865429330910491,0.197233315396047,0.18242552380635635
239,240,452,0,0,0,0,0.0,3.4949999999999477,0.36910887995329333,0.0016312777777777758,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,362,90,0,2.026849999999981,1.4681499999999916,0.0,2.026849999999981,1.4681499999999916,0.0,0.5799284692417772,0.42007153075822995,0.0,26,2,low_tracing_accuracy,0.3,0.6,0.005,0.02,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.1862717998181583,0.19765101039353106,0.18242552380635635
239,240,434,0,0,0,0,0.0,3.6849999999999437,0.34152036905660066,0.0016276944444444431,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,344,90,0,2.2200749999999796,1.4649249999999912,0.0,2.2200749999999796,1.4649249999999912,0.0,0.6024626865671678,0.3975373134328395,0.0,27,3,low_tracing_accuracy,0.3,0.6,0.005,0.02,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.18661421557705526,0.19770830327843544,0.18242552380635635
239,240,430,0,0,0,0,0.0,3.664999999999944,0.3268951346591322,0.0018010555555555538,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,340,90,0,2.0440499999999813,1.6209499999999923,0.0,2.0440499999999813,1.6209499999999923,0.0,0.5577216916780389,0.4422783083219692,0.0,28,4,low_tracing_accuracy,0.3,0.6,0.005,0.02,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.18627406993315213,0.19967716659206503,0.18242552380635635
239,240,458,0,0,0,0,0.0,3.4599999999999485,0.32440267601146866,0.0014901944444444435,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,368,90,0,2.118824999999982,1.3411749999999927,0.0,2.118824999999982,1.3411749999999927,0.0,0.6123771676300617,0.3876228323699459,0.0,29,5,low_tracing_accuracy,0.3,0.6,0.005,0.02,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.18641208123994624,0.19626920603849385,0.18242552380635635
239,240,463,0,0,0,0,0.0,3.5549999999999464,0.3430080687796293,0.0018132777777777767,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,373,90,0,1.923049999999982,1.631949999999988,0.0,1.923049999999982,1.631949999999988,0.0,0.5409423347398061,0.4590576652602005,0.0,30,6,low_tracing_accuracy,0.3,0.6,0.005,0.02,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.1860061331200192,0.19964297450642607,0.18242552380635635
239,240,436,0,0,0,0,0.0,3.569999999999946,0.32111812107590887,0.0015318611111111095,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,346,90,0,2.191324999999978,1.3786749999999974,0.0,2.191324999999978,1.3786749999999974,0.0,0.6138165266106475,0.3861834733893609,0.0,31,7,low_tracing_accuracy,0.3,0.6,0.005,0.02,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.18654694072550718,0.19662730976973536,0.18242552380635635
