index,step,contribution_count,usage_event_count,active_creator_count,active_investor_count,active_user_count,total_fee_distributed,cumulative_fee_distributed,creator_wealth_gini,investor_mean_roi,mean_creator_satisfaction,mean_investor_satisfaction,mean_user_satisfaction,creator_churned_count,investor_churned_count,user_churned_count,core_research_contribution_count,funding_contribution_count,supporting_contribution_count,total_reward_core_research,total_reward_funding,total_reward_supporting,total_income_creators,total_income_investors,total_income_users,role_income_share_creators,role_income_share_investors,role_income_share_users,run_id,rep,scenario_name,creator_base_contribution_probability,user_usage_probability,gas_fee_share_rate,funding_split_fraction,tracing_accuracy,default_derivative_split,supporting_derivative_split,core_research_base_royalty_share,funding_base_royalty_share,supporting_base_royalty_share,aspiration_income_per_step,satisfaction_logistic_k,satisfaction_churn_threshold,satisfaction_churn_window,mean_creator_satisfaction_over_run,mean_investor_satisfaction_over_run,mean_user_satisfaction_over_run
239,240,469,0,0,0,0,0.0,5.536000000000004,0.3869731163527783,0.0027523597222222254,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,379,90,0,3.0588762499999946,2.477123749999978,0.0,3.0588762499999946,2.477123749999978,0.0,0.5525426752167616,0.4474573247832327,0.0,20,4,high_investor_share,0.3,0.6,0.008,0.03,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.1884467042554131,0.20942770451290774,0.18242552380635635
239,240,453,0,0,0,0,0.0,5.896000000000004,0.38595861935871945,0.0035764131944444493,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,363,90,0,2.677228124999997,3.2187718749999537,0.0,2.677228124999997,3.2187718749999537,0.0,0.45407532649253646,0.5459246735074544,0.0,21,5,high_investor_share,0.3,0.6,0.008,0.03,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.18751167385902823,0.217384091642615,0.18242552380635635
239,240,441,0,0,0,0,0.0,5.768000000000004,0.3197207223768379,0.0038098555555555603,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,351,90,0,2.339129999999997,3.4288699999999555,0.0,2.339129999999997,3.4288699999999555,0.0,0.40553571428571344,0.5944642857142776,0.0,22,6,high_investor_share,0.3,0.6,0.008,0.03,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.18687885465975723,0.218643504321889,0.18242552380635635
239,240,445,0,0,0,0,0.0,5.608000000000004,0.3546245522724185,0.0031228222222222262,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,355,90,0,2.797459999999996,2.8105399999999765,0.0,2.797459999999996,2.8105399999999765,0.0,0.4988338088445068,0.5011661911554876,0.0,23,7,high_investor_share,0.3,0.6,0.008,0.03,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.18777244320402525,0.2129976168435101,0.18242552380635635
239,240,417,0,0,0,0,0.0,5.824000000000004,0.383004417904651,0.0034195555555555546,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,327,90,0,2.7463999999999973,3.077599999999991,0.0,2.7463999999999973,3.077599999999991,0.0,0.4715659340659333,0.5284340659340641,0.0,24,0,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.1877531399036136,0.216205923985639,0.18242552380635635
239,240,438,0,0,0,0,0.0,5.592000000000004,0.3641947664207936,0.003260888888888889,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,348,90,0,2.657199999999997,2.934799999999991,0.0,2.657199999999997,2.934799999999991,0.0,0.4751788268955642,0.524821173104433,0.0,25,1,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.18761220250389096,0.2146034197112731,0.18242552380635635
239,240,421,0,0,0,0,0.0,5.672000000000004,0.40751185839465864,0.003399527777777776,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,331,90,0,2.612424999999996,3.059574999999993,0.0,2.612424999999996,3.059574999999993,0.0,0.4605826868829327,0.5394173131170646,0.0,26,2,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.18740037408037236,0.21501515242148053,0.18242552380635635
239,240,391,0,0,0,0,0.0,5.624000000000004,0.41136216812416326,0.0036045138888888884,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,301,90,0,2.3799374999999956,3.244062499999991,0.0,2.3799374999999956,3.244062499999991,0.0,0.42317523115220373,0.5768247688477932,0.0,27,3,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.18704433510330104,0.21720574616563587,0.18242552380635635
239,240,435,0,0,0,0,0.0,6.152000000000005,0.4108773911660353,0.003983138888888884,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,345,90,0,2.5671749999999953,3.58482499999998,0.0,2.5671749999999953,3.58482499999998,0.0,0.4172911248374502,0.5827088751625451,0.0,28,4,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.1874263080473585,0.22014350967694138,0.18242552380635635
239,240,440,0,0,0,0,0.0,5.864000000000004,0.36648681174082354,0.0037149444444444396,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,350,90,0,2.52055,3.3434499999999963,0.0,2.52055,3.3434499999999963,0.0,0.4298345839017732,0.5701654160982255,0.0,29,5,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.18730401943429034,0.21830127023128057,0.18242552380635635
239,240,458,0,0,0,0,0.0,5.752000000000004,0.3667112085168558,0.0031274305555555534,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,368,90,0,2.9373124999999956,2.814687499999997,0.0,2.9373124999999956,2.814687499999997,0.0,0.5106593358831699,0.4893406641168281,0.0,30,6,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.18808936323020106,0.21339328694689944,0.18242552380635635
239,240,434,0,0,0,0,0.0,5.768000000000004,0.3382997811355062,0.0033332500000000007,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,344,90,0,2.7680749999999983,2.9999249999999877,0.0,2.7680749999999983,2.9999249999999877,0.0,0.4799020457697636,0.5200979542302333,0.0,31,7,high_investor_share,0.3,0.6,0.008,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.18778284457820377,0.21509779047695704,0.18242552380635635
