index,step,contribution_count,usage_event_count,active_creator_count,active_investor_count,active_user_count,total_fee_distributed,cumulative_fee_distributed,creator_wealth_gini,investor_mean_roi,mean_creator_satisfaction,mean_investor_satisfaction,mean_user_satisfaction,creator_churned_count,investor_churned_count,user_churned_count,core_research_contribution_count,funding_contribution_count,supporting_contribution_count,total_reward_core_research,total_reward_funding,total_reward_supporting,total_income_creators,total_income_investors,total_income_users,role_income_share_creators,role_income_share_investors,role_income_share_users,treasury_balance,total_funding_invested,total_wealth,new_creators_this_step,new_investors_this_step,new_users_this_step,locked_funding_positions,honor_seal_honest_contribution_count,honor_seal_fake_contribution_count,honor_seal_dishonored_contribution_count,honor_seal_sealed_usage_share,honor_seal_dishonored_usage_share,run_id,rep,scenario_name,creator_base_contribution_probability,user_usage_probability,gas_fee_share_rate,funding_split_fraction,tracing_accuracy,default_derivative_split,supporting_derivative_split,core_research_base_royalty_share,funding_base_royalty_share,supporting_base_royalty_share,aspiration_income_per_step,satisfaction_logistic_k,satisfaction_churn_threshold,satisfaction_churn_window,mean_creator_satisfaction_over_run,mean_investor_satisfaction_over_run,mean_user_satisfaction_over_run,tracing_true_links,tracing_detected_true_links,tracing_false_positive_links,tracing_missed_true_links
239,240,2227,0,30,0,0,0.0,2.351999999999978,0.5348695927310576,-0.9994019686954166,0.5,0.18255935513573407,0.18242552380635635,0,6,60,1756,39,432,384.156493905354,0.5313125457776199,93.6531540743647,477.80964797971865,0.5313125457776199,0.0,0.9988892597757175,0.0011107402242825496,0.0,0.0,888.136415398777,1378.3409605254956,0,0,0,0,0,0,0,0.0,0.0,10,2,high_funding_share,0.3,0.6,0.003,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.5,0.1825578287576096,0.18242552380635635,2187,1762,14,425
239,240,2198,0,30,0,0,0.0,2.13599999999997,0.5560768183225069,-0.999583392424543,0.5,0.1825187466175405,0.18242552380635635,0,6,60,1462,36,700,305.2470271272959,0.3709697599855529,184.22969194977466,489.47671907707047,0.3709697599855529,0.0,0.9992426834535726,0.0007573165464274613,0.0,0.0,890.0795834055291,1389.8476888370558,0,0,0,0,0,0,0,0.0,0.0,11,3,high_funding_share,0.3,0.6,0.003,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.5,0.1825170107729493,0.18242552380635635,2161,1707,18,454
239,240,2204,0,30,0,0,0.0,2.243999999999974,0.544801078164941,-0.9994912227400596,0.5,0.18253937790238053,0.18242552380635635,0,6,60,1242,39,923,264.59634946811855,0.45584984213132873,203.94733436174667,468.5436838298652,0.45584984213132873,0.0,0.9990280377497132,0.000971962250286875,0.0,0.0,895.7978631593196,1368.9995336719967,0,0,0,0,0,0,0,0.0,0.0,12,4,high_funding_share,0.3,0.6,0.003,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.5,0.1825383960206856,0.18242552380635635,2164,1729,19,435
239,240,2178,0,30,0,0,0.0,1.9169999999999676,0.6171379587991912,-0.9993615789728459,0.5,0.18256839569372998,0.18242552380635635,0,6,60,1635,41,502,284.645646754738,0.5697342939251285,87.17217296434704,371.8178197190851,0.5697342939251285,0.0,0.9984700501190616,0.0015299498809383503,0.0,0.0,893.489102176938,1272.3875540130098,0,0,0,0,0,0,0,0.0,0.0,13,5,high_funding_share,0.3,0.6,0.003,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.5,0.182568294565032,0.18242552380635635,2136,1693,25,443
239,240,2167,0,30,0,0,0.0,2.159999999999971,0.5690955938386977,-0.999386604549566,0.5,0.18256279661287367,0.18242552380635635,0,6,60,1608,43,516,283.58717177134787,0.5455574282763568,114.15070659042166,397.7378783617697,0.5455574282763568,0.0,0.9986302281760873,0.0013697718239127218,0.0,0.0,888.0480954623198,1298.283435790046,0,0,0,0,0,0,0,0.0,0.0,14,6,high_funding_share,0.3,0.6,0.003,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.5,0.18256144738391758,0.18242552380635635,2123,1709,20,414
239,240,2185,0,30,0,0,0.0,2.0699999999999674,0.6114296994866344,-0.9995617414484624,0.5,0.18252359218248113,0.18242552380635635,0,6,60,1281,35,869,241.3841512589394,0.38848770387452775,202.15489369247956,443.53904495141893,0.38848770387452775,0.0,0.9991248848622862,0.0008751151377136719,0.0,0.0,887.6192590228641,1343.927532655293,0,0,0,0,0,0,0,0.0,0.0,15,7,high_funding_share,0.3,0.6,0.003,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.5,0.18252245152947374,0.18242552380635635,2149,1726,25,423
239,240,2233,0,30,0,0,0.0,3.619999999999945,0.5262206136218524,-0.9989850861647529,0.5,0.1826526920671123,0.18242552380635635,0,6,60,1828,36,369,321.83363258127156,0.8959037448341829,96.50176170605023,418.3353942873218,0.8959037448341829,0.0,0.9978629845886042,0.0021370154113957997,0.0,0.0,883.1799655199643,1319.2312980321558,0,0,0,0,0,0,0,0.0,0.0,16,0,high_funding_share,0.3,0.6,0.005,0.03,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.5,0.18265039567413754,0.18242552380635635,2196,1714,26,482
239,240,2175,0,30,0,0,0.0,3.5499999999999465,0.6500657879699281,-0.9990615860668575,0.5,0.18263557073318878,0.18242552380635635,0,6,60,1537,44,594,260.78945944983747,0.8362386295570373,130.4204631241751,391.20992257401235,0.8362386295570373,0.0,0.997866989369339,0.0021330106306609686,0.0,0.0,892.2353725882069,1292.0461612035695,0,0,0,0,0,0,0,0.0,0.0,17,1,high_funding_share,0.3,0.6,0.005,0.03,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.5,0.18263283371382727,0.18242552380635635,2130,1692,19,438
239,240,2147,0,30,0,0,0.0,3.9349999999999383,0.594297788324524,-0.9988211788559562,0.5,0.18268940075101317,0.18242552380635635,0,6,60,1123,41,983,204.56467993661613,1.0469001254856602,239.97151523517343,444.5361951717896,1.0469001254856602,0.0,0.9976504940682563,0.002349505931743686,0.0,0.0,887.3547326056374,1345.583095297275,0,0,0,0,0,0,0,0.0,0.0,18,2,high_funding_share,0.3,0.6,0.005,0.03,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.5,0.18268562838875405,0.18242552380635635,2105,1669,22,436
239,240,2177,0,30,0,0,0.0,3.519999999999947,0.5379663038580547,-0.9990969804949003,0.5,0.1826276386815604,0.18242552380635635,0,6,60,1441,37,699,307.8110702489452,0.8010856057907745,128.6865749246703,436.4976451736155,0.8010856057907745,0.0,0.9981681044343235,0.0018318955656765423,0.0,0.0,886.9824179925785,1337.2987307794058,0,0,0,0,0,0,0,0.0,0.0,19,3,high_funding_share,0.3,0.6,0.005,0.03,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.5,0.18262488256104265,0.18242552380635635,2139,1706,21,433
239,240,2201,0,30,0,0,0.0,3.5049999999999475,0.628158097951701,-0.9990261409718167,0.5,0.1826434994977508,0.18242552380635635,0,6,60,1679,40,482,290.0483050660098,0.8620318328304829,96.83241549108504,386.88072055709466,0.8620318328304829,0.0,0.997776794466132,0.0022232055338679783,0.0,0.0,886.6579689680889,1287.7427523899253,0,0,0,0,0,0,0,0.0,0.0,20,4,high_funding_share,0.3,0.6,0.005,0.03,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.5,0.18264193389601846,0.18242552380635635,2160,1733,19,427
239,240,2197,0,30,0,0,0.0,3.489999999999948,0.5569166060127868,-0.9989799884028087,0.5,0.18265383221878628,0.18242552380635635,0,6,60,1227,43,927,213.03591561304,0.9064490992946564,189.55113089230426,402.58704650534406,0.9064490992946564,0.0,0.9977534976172631,0.002246502382736887,0.0,0.0,888.8140511732536,1303.4934956046393,0,0,0,0,0,0,0,0.0,0.0,21,5,high_funding_share,0.3,0.6,0.005,0.03,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.5,0.1826510616712148,0.18242552380635635,2153,1718,17,435
239,240,2217,0,30,0,0,0.0,3.579999999999946,0.5469314027269685,-0.9991964607899874,0.5,0.18260536253440382,0.18242552380635635,0,6,60,1568,40,609,303.17919888962757,0.7107317715414034,138.26691973851416,441.44611862814185,0.7107317715414034,0.0,0.9983925799840058,0.0016074200159941988,0.0,0.0,883.9609456529763,1342.1568503996818,0,0,0,0,0,0,0,0.0,0.0,22,6,high_funding_share,0.3,0.6,0.005,0.03,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.5,0.18260336707734665,0.18242552380635635,2176,1746,30,430
239,240,2258,0,30,0,0,0.0,3.949999999999938,0.5536164230218086,-0.998935087623657,0.5,0.18266388858912327,0.18242552380635635,0,6,60,1557,40,661,301.54650775911705,0.9491386997594786,174.3384771471161,475.884984906233,0.9491386997594786,0.0,0.9980094992099522,0.0019905007900478007,0.0,0.0,891.4153350859171,1376.8341236059928,0,0,0,0,0,0,0,0.0,0.0,23,7,high_funding_share,0.3,0.6,0.005,0.03,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.5,0.18266138492000483,0.18242552380635635,2217,1765,23,452
239,240,2217,0,30,0,0,0.0,3.759999999999942,0.6184502186438625,-0.998823143533671,0.5,0.18268895980604183,0.18242552380635635,0,6,60,1520,45,652,258.79396189860535,1.0447296447636667,146.22839511394915,405.02235701255455,1.0447296447636667,0.0,0.9974271993985927,0.0025728006014073203,0.0,0.0,887.1522234714087,1306.0670866573184,0,0,0,0,0,0,0,0.0,0.0,24,0,high_funding_share,0.3,0.6,0.005,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.5,0.18268825948319165,0.18242552380635635,2171,1758,23,413
239,240,2227,0,30,0,0,0.0,3.614999999999945,0.5437820468521781,-0.9991136898452657,0.5,0.1826238958697798,0.18242552380635635,0,6,60,1576,41,610,298.4620113275991,0.7818453123611513,132.09694020878092,430.5589515363802,0.7818453123611513,0.0,0.998187406992167,0.0018125930078330189,0.0,0.0,882.9772570997399,1331.3407968487409,0,0,0,0,0,0,0,0.0,0.0,25,1,high_funding_share,0.3,0.6,0.005,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.5,0.18262201940871245,0.18242552380635635,2185,1739,9,446
239,240,2241,0,30,0,0,0.0,3.7899999999999414,0.5988490171752907,-0.9989637753358069,0.5,0.18265746531463292,0.18242552380635635,0,6,60,1560,36,645,364.6702777238698,0.9253190256318671,80.51829204121111,445.18856976508084,0.9253190256318671,0.0,0.9979258233180317,0.002074176681968236,0.0,0.0,892.6214132285418,1346.1138887907125,0,0,0,0,0,0,0,0.0,0.0,26,2,high_funding_share,0.3,0.6,0.005,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.5,0.18265409100110094,0.18242552380635635,2204,1737,23,467
239,240,2245,0,30,0,0,0.0,3.4199999999999493,0.6193457880433872,-0.9990303710194101,0.5,0.18264255499666474,0.18242552380635635,0,6,60,1832,40,373,319.55173704170846,0.8650709542520536,59.60020055382698,379.15193759553546,0.8650709542520536,0.0,0.9977235993790032,0.0022764006209967237,0.0,0.0,891.061709525198,1280.0170085497875,0,0,0,0,0,0,0,0.0,0.0,27,3,high_funding_share,0.3,0.6,0.005,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.5,0.18263965323280223,0.18242552380635635,2204,1729,26,475
239,240,2189,0,30,0,0,0.0,3.524999999999947,0.6230177952027252,-0.9990253363319642,0.5,0.18264367765162437,0.18242552380635635,0,6,60,1499,36,654,244.25385055985296,0.8634520971039171,179.80217773490145,424.0560282947544,0.8634520971039171,0.0,0.9979679630213526,0.0020320369786474522,0.0,0.0,885.2613405761077,1324.9194803918583,0,0,0,0,0,0,0,0.0,0.0,28,4,high_funding_share,0.3,0.6,0.005,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.5,0.18264247024861394,0.18242552380635635,2152,1722,16,430
239,240,2162,0,30,0,0,0.0,3.534999999999947,0.5783206532508887,-0.9992416352012179,0.5,0.18259524781283232,0.18242552380635635,0,6,60,1374,34,754,239.89417430886527,0.6736366259705522,224.8697676757948,464.76394198466016,0.6736366259705522,0.0,0.9985526810534262,0.0014473189465737009,0.0,0.0,888.0594165655996,1365.4375786106307,0,0,0,0,0,0,0,0.0,0.0,29,5,high_funding_share,0.3,0.6,0.005,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.5,0.18259309414159777,0.18242552380635635,2127,1707,23,420
239,240,2206,0,30,0,0,0.0,3.5449999999999466,0.6106183329099126,-0.9989142850880439,0.5,0.18266854940801133,0.18242552380635635,0,6,60,1647,33,526,265.72253548199825,0.9622512519101865,130.59738514134656,396.3199206233448,0.9622512519101865,0.0,0.9975779148423194,0.002422085157680646,0.0,0.0,887.2110920330613,1297.2821718752548,0,0,0,0,0,0,0,0.0,0.0,30,6,high_funding_share,0.3,0.6,0.005,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.5,0.18266579288822532,0.18242552380635635,2172,1766,22,406
239,240,2218,0,30,0,0,0.0,3.4649999999999483,0.5557486916438104,-0.9991209489699138,0.5,0.18262227107163007,0.18242552380635635,0,6,60,1268,41,909,243.5891294756631,0.7790466217733406,199.05200029064918,442.6411297663126,0.7790466217733406,0.0,0.998243096134869,0.0017569038651310963,0.0,0.0,887.0463211424606,1343.4201763880853,0,0,0,0,0,0,0,0.0,0.0,31,7,high_funding_share,0.3,0.6,0.005,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.5,0.18261968506280865,0.18242552380635635,2176,1716,17,460
